Time,Date,Force1,Force2,Force
15:02:26,21/03/2023,98.21,99.58,197.79
15:02:28,21/03/2023,98.18,99.55,197.73
15:02:30,21/03/2023,98.15,99.51,197.66
15:02:32,21/03/2023,98.15,99.51,197.66
15:02:34,21/03/2023,98.12,99.45,197.57
15:02:36,21/03/2023,98.05,99.42,197.47
15:02:38,21/03/2023,98.02,99.42,197.44
15:02:40,21/03/2023,97.99,99.39,197.38
15:02:42,21/03/2023,97.99,99.36,197.35
15:02:44,21/03/2023,97.99,99.36,197.35
15:02:46,21/03/2023,97.96,99.32,197.28
15:02:47,21/03/2023,97.9,99.26,197.16
15:02:49,21/03/2023,97.86,99.23,197.09
15:02:51,21/03/2023,97.83,99.26,197.09
15:02:53,21/03/2023,97.83,99.2,197.03
15:02:55,21/03/2023,97.83,99.2,197.03
15:02:57,21/03/2023,97.71,99.2,196.9
15:02:59,21/03/2023,97.67,99.17,196.84
15:03:01,21/03/2023,97.64,99.07,196.71
15:03:03,21/03/2023,97.64,99.1,196.74
15:03:05,21/03/2023,97.58,99.04,196.62
15:03:07,21/03/2023,97.55,99.07,196.62
15:03:09,21/03/2023,97.51,99.01,196.52
15:03:11,21/03/2023,97.55,98.94,196.49
15:03:12,21/03/2023,97.48,98.94,196.43
15:03:14,21/03/2023,97.45,98.91,196.36
15:03:16,21/03/2023,97.48,98.88,196.36
15:03:18,21/03/2023,97.39,98.88,196.27
15:03:20,21/03/2023,97.39,98.88,196.27
15:03:22,21/03/2023,97.39,98.88,196.27
15:03:24,21/03/2023,97.32,98.85,196.17
15:03:26,21/03/2023,97.29,98.82,196.11
15:03:28,21/03/2023,97.23,98.82,196.04
15:03:30,21/03/2023,97.23,98.75,195.98
15:03:32,21/03/2023,97.23,98.72,195.95
15:03:33,21/03/2023,97.17,98.72,195.89
15:03:35,21/03/2023,97.17,98.69,195.85
15:03:37,21/03/2023,97.17,98.66,195.82
15:03:39,21/03/2023,97.13,98.66,195.79
15:03:41,21/03/2023,97.13,98.66,195.79
15:03:43,21/03/2023,97.07,98.59,195.66
15:03:45,21/03/2023,97.01,98.59,195.6
15:03:47,21/03/2023,97.04,98.59,195.63
15:03:49,21/03/2023,97.01,98.56,195.57
15:03:51,21/03/2023,96.97,98.56,195.54
15:03:53,21/03/2023,96.91,98.53,195.44
15:03:55,21/03/2023,96.91,98.5,195.41
15:03:57,21/03/2023,96.88,98.5,195.38
15:03:58,21/03/2023,96.85,98.43,195.28
15:04:00,21/03/2023,96.85,98.43,195.28
15:04:02,21/03/2023,96.82,98.43,195.25
15:04:04,21/03/2023,96.82,98.43,195.25
15:04:06,21/03/2023,96.78,98.4,195.19
15:04:08,21/03/2023,96.78,98.37,195.15
15:04:10,21/03/2023,96.72,98.37,195.09
15:04:12,21/03/2023,96.69,98.37,195.06
15:04:14,21/03/2023,96.69,98.34,195.03
15:04:16,21/03/2023,96.69,98.31,195
15:04:18,21/03/2023,96.69,98.31,195
15:04:20,21/03/2023,96.66,98.24,194.9
15:04:21,21/03/2023,96.62,98.24,194.87
15:04:23,21/03/2023,96.62,98.21,194.84
15:04:25,21/03/2023,96.62,98.21,194.84
15:04:27,21/03/2023,96.62,98.21,194.84
15:04:29,21/03/2023,96.56,98.21,194.77
15:04:31,21/03/2023,96.53,98.21,194.74
15:04:33,21/03/2023,96.5,98.18,194.68
15:04:35,21/03/2023,96.5,98.18,194.68
15:04:37,21/03/2023,96.47,98.18,194.65
15:04:39,21/03/2023,96.47,98.15,194.61
15:04:41,21/03/2023,96.4,98.15,194.55
15:04:43,21/03/2023,96.4,98.15,194.55
15:04:44,21/03/2023,96.4,98.15,194.55
15:04:46,21/03/2023,96.34,98.08,194.42
15:04:48,21/03/2023,96.34,98.05,194.39
15:04:50,21/03/2023,96.37,98.05,194.42
15:04:52,21/03/2023,96.31,98.02,194.33
15:04:54,21/03/2023,96.31,98.02,194.33
15:04:56,21/03/2023,96.24,97.99,194.23
15:04:58,21/03/2023,96.24,98.02,194.26
15:05:00,21/03/2023,96.24,97.99,194.23
15:05:02,21/03/2023,96.21,97.99,194.2
15:05:04,21/03/2023,96.21,97.99,194.2
15:05:06,21/03/2023,96.18,97.99,194.17
15:05:08,21/03/2023,96.21,97.89,194.11
15:05:09,21/03/2023,96.18,97.96,194.14
15:05:11,21/03/2023,96.12,97.89,194.01
15:05:13,21/03/2023,96.15,97.86,194.01
15:05:15,21/03/2023,96.12,97.86,193.98
15:05:17,21/03/2023,96.12,97.83,193.95
15:05:19,21/03/2023,96.12,97.86,193.98
15:05:21,21/03/2023,96.05,97.83,193.88
15:05:23,21/03/2023,96.02,97.83,193.85
15:05:25,21/03/2023,95.99,97.83,193.82
15:05:27,21/03/2023,96.02,97.8,193.82
15:05:29,21/03/2023,95.99,97.83,193.82
15:05:30,21/03/2023,95.96,97.8,193.76
15:05:32,21/03/2023,95.99,97.74,193.72
15:05:34,21/03/2023,95.96,97.74,193.69
15:05:36,21/03/2023,95.89,97.74,193.63
15:05:38,21/03/2023,95.89,97.7,193.6
15:05:40,21/03/2023,95.96,97.7,193.66
15:05:42,21/03/2023,95.86,97.7,193.57
15:05:44,21/03/2023,95.86,97.7,193.57
15:05:46,21/03/2023,95.86,97.7,193.57
15:05:48,21/03/2023,95.83,97.67,193.5
15:05:50,21/03/2023,95.83,97.67,193.5
15:05:52,21/03/2023,95.8,97.64,193.44
15:05:54,21/03/2023,95.8,97.64,193.44
15:05:55,21/03/2023,95.8,97.67,193.47
15:05:57,21/03/2023,95.8,97.58,193.38
15:05:59,21/03/2023,95.74,97.58,193.31
15:06:01,21/03/2023,95.74,97.58,193.31
15:06:03,21/03/2023,95.67,97.58,193.25
15:06:05,21/03/2023,95.7,97.54,193.25
15:06:07,21/03/2023,95.67,97.58,193.25
15:06:09,21/03/2023,95.64,97.54,193.18
15:06:11,21/03/2023,95.67,97.54,193.22
15:06:13,21/03/2023,95.58,97.54,193.12
15:06:15,21/03/2023,95.64,97.54,193.18
15:06:17,21/03/2023,95.64,97.51,193.15
15:06:18,21/03/2023,95.64,97.51,193.15
15:06:20,21/03/2023,95.64,97.48,193.12
15:06:22,21/03/2023,95.54,97.48,193.03
15:06:24,21/03/2023,95.54,97.48,193.03
15:06:26,21/03/2023,95.51,97.48,192.99
15:06:28,21/03/2023,95.51,97.48,192.99
15:06:30,21/03/2023,95.51,97.48,192.99
15:06:32,21/03/2023,95.48,97.48,192.96
15:06:34,21/03/2023,95.48,97.45,192.93
15:06:36,21/03/2023,95.48,97.45,192.93
15:06:38,21/03/2023,95.48,97.45,192.93
15:06:40,21/03/2023,95.48,97.45,192.93
15:06:42,21/03/2023,95.42,97.45,192.87
15:06:43,21/03/2023,95.48,97.39,192.87
15:06:45,21/03/2023,95.39,97.45,192.84
15:06:47,21/03/2023,95.39,97.39,192.77
15:06:49,21/03/2023,95.39,97.39,192.77
15:06:51,21/03/2023,95.39,97.35,192.74
15:06:53,21/03/2023,95.39,97.35,192.74
15:06:55,21/03/2023,95.39,97.35,192.74
15:06:57,21/03/2023,95.39,97.32,192.71
15:06:59,21/03/2023,95.39,97.35,192.74
15:07:01,21/03/2023,95.35,97.35,192.71
15:07:03,21/03/2023,95.35,97.29,192.64
15:07:04,21/03/2023,95.32,97.32,192.64
15:07:06,21/03/2023,95.32,97.29,192.61
15:07:08,21/03/2023,95.23,97.29,192.52
15:07:10,21/03/2023,95.32,97.29,192.61
15:07:12,21/03/2023,95.23,97.32,192.55
15:07:14,21/03/2023,95.23,97.23,192.45
15:07:16,21/03/2023,95.2,97.23,192.42
15:07:18,21/03/2023,95.16,97.23,192.39
15:07:20,21/03/2023,95.16,97.29,192.45
15:07:22,21/03/2023,95.16,97.23,192.39
15:07:24,21/03/2023,95.16,97.16,192.33
15:07:25,21/03/2023,95.13,97.2,192.33
15:07:27,21/03/2023,95.07,97.23,192.3
15:07:29,21/03/2023,95.16,97.13,192.3
15:07:31,21/03/2023,95.07,97.16,192.23
15:07:33,21/03/2023,95.04,97.16,192.2
15:07:35,21/03/2023,95.07,97.16,192.23
15:07:37,21/03/2023,95.07,97.13,192.2
15:07:39,21/03/2023,95.04,97.13,192.17
15:07:41,21/03/2023,95,97.13,192.14
15:07:43,21/03/2023,95,97.13,192.14
15:07:45,21/03/2023,95,97.13,192.14
15:07:46,21/03/2023,95,97.13,192.14
15:07:48,21/03/2023,95,97,192.01
15:07:50,21/03/2023,95,97.13,192.14
15:07:52,21/03/2023,94.88,97.04,191.91
15:07:54,21/03/2023,95.13,96.88,192.01
15:07:56,21/03/2023,94.72,97.04,191.75
15:07:58,21/03/2023,94.85,97.2,192.04
15:08:00,21/03/2023,94.56,97.04,191.6
15:08:02,21/03/2023,94.69,96.97,191.66
15:08:04,21/03/2023,94.65,97,191.66
15:08:06,21/03/2023,94.62,97,191.63
15:08:08,21/03/2023,94.62,97,191.63
15:08:09,21/03/2023,94.62,97,191.63
15:08:11,21/03/2023,94.62,96.94,191.56
15:08:13,21/03/2023,94.62,96.97,191.6
15:08:15,21/03/2023,94.62,96.97,191.6
15:08:17,21/03/2023,94.62,96.94,191.56
15:08:19,21/03/2023,94.62,96.88,191.5
15:08:21,21/03/2023,94.65,96.88,191.53
15:08:23,21/03/2023,94.62,96.85,191.47
15:08:25,21/03/2023,94.62,96.94,191.56
15:08:27,21/03/2023,94.65,96.88,191.53
15:08:29,21/03/2023,94.62,96.85,191.47
15:08:31,21/03/2023,94.62,96.85,191.47
15:08:32,21/03/2023,94.62,96.81,191.44
15:08:34,21/03/2023,94.56,96.88,191.44
15:08:36,21/03/2023,94.56,96.85,191.41
15:08:38,21/03/2023,94.62,96.81,191.44
15:08:40,21/03/2023,94.56,96.78,191.34
15:08:42,21/03/2023,94.56,96.81,191.37
15:08:44,21/03/2023,94.62,96.78,191.41
15:08:46,21/03/2023,94.56,96.78,191.34
15:08:48,21/03/2023,94.56,96.85,191.41
15:08:50,21/03/2023,94.56,96.78,191.34
15:08:52,21/03/2023,94.56,96.78,191.34
15:08:54,21/03/2023,94.53,96.78,191.31
15:08:56,21/03/2023,94.53,96.72,191.25
15:08:57,21/03/2023,94.56,96.72,191.28
15:08:59,21/03/2023,94.53,96.72,191.25
15:09:01,21/03/2023,94.53,96.72,191.25
15:09:03,21/03/2023,94.53,96.69,191.21
15:09:05,21/03/2023,94.5,96.69,191.18
15:09:07,21/03/2023,94.53,96.72,191.25
15:09:09,21/03/2023,94.5,96.69,191.18
15:09:11,21/03/2023,94.5,96.69,191.18
15:09:13,21/03/2023,94.5,96.69,191.18
15:09:15,21/03/2023,94.46,96.66,191.12
15:09:17,21/03/2023,94.46,96.66,191.12
15:09:19,21/03/2023,94.46,96.66,191.12
15:09:20,21/03/2023,94.46,96.66,191.12
15:09:22,21/03/2023,94.4,96.66,191.06
15:09:24,21/03/2023,94.4,96.62,191.02
15:09:26,21/03/2023,94.46,96.66,191.12
15:09:28,21/03/2023,94.37,96.62,190.99
15:09:30,21/03/2023,94.4,96.62,191.02
15:09:32,21/03/2023,94.37,96.66,191.02
15:09:34,21/03/2023,94.37,96.59,190.96
15:09:36,21/03/2023,94.37,96.59,190.96
15:09:38,21/03/2023,94.37,96.62,190.99
15:09:40,21/03/2023,94.37,96.59,190.96
15:09:42,21/03/2023,94.37,96.59,190.96
15:09:43,21/03/2023,94.37,96.62,190.99
15:09:45,21/03/2023,94.37,96.59,190.96
15:09:47,21/03/2023,94.34,96.59,190.93
15:09:49,21/03/2023,94.34,96.53,190.87
15:09:51,21/03/2023,94.34,96.59,190.93
15:09:53,21/03/2023,94.34,96.5,190.83
15:09:55,21/03/2023,94.34,96.53,190.87
15:09:57,21/03/2023,94.34,96.5,190.83
15:09:59,21/03/2023,94.34,96.53,190.87
15:10:01,21/03/2023,94.31,96.53,190.83
15:10:03,21/03/2023,94.31,96.5,190.8
15:10:05,21/03/2023,94.31,96.46,190.77
15:10:06,21/03/2023,94.24,96.46,190.71
15:10:08,21/03/2023,94.18,96.5,190.67
15:10:10,21/03/2023,94.24,96.5,190.74
15:10:12,21/03/2023,94.24,96.46,190.71
15:10:14,21/03/2023,94.21,96.5,190.71
15:10:16,21/03/2023,94.21,96.5,190.71
15:10:18,21/03/2023,94.24,96.46,190.71
15:10:20,21/03/2023,94.18,96.46,190.64
15:10:22,21/03/2023,94.18,96.5,190.67
15:10:24,21/03/2023,94.24,96.46,190.71
15:10:26,21/03/2023,94.18,96.46,190.64
15:10:28,21/03/2023,94.21,96.43,190.64
15:10:30,21/03/2023,94.18,96.43,190.61
15:10:31,21/03/2023,94.18,96.37,190.55
15:10:33,21/03/2023,94.18,96.43,190.61
15:10:35,21/03/2023,94.15,96.46,190.61
15:10:37,21/03/2023,94.15,96.43,190.58
15:10:39,21/03/2023,94.21,96.37,190.58
15:10:41,21/03/2023,94.15,96.37,190.52
15:10:43,21/03/2023,94.18,96.37,190.55
15:10:45,21/03/2023,94.15,96.43,190.58
15:10:47,21/03/2023,94.08,96.37,190.45
15:10:49,21/03/2023,94.18,96.37,190.55
15:10:51,21/03/2023,94.08,96.34,190.42
15:10:52,21/03/2023,94.08,96.37,190.45
15:10:54,21/03/2023,94.08,96.37,190.45
15:10:56,21/03/2023,94.08,96.37,190.45
15:10:58,21/03/2023,94.08,96.34,190.42
15:11:00,21/03/2023,94.08,96.37,190.45
15:11:02,21/03/2023,94.08,96.34,190.42
15:11:04,21/03/2023,94.02,96.31,190.33
15:11:06,21/03/2023,94.05,96.31,190.36
15:11:08,21/03/2023,94.05,96.31,190.36
15:11:10,21/03/2023,94.15,96.27,190.42
15:11:12,21/03/2023,94.05,96.31,190.36
15:11:14,21/03/2023,93.99,96.31,190.29
15:11:16,21/03/2023,93.99,96.34,190.33
15:11:17,21/03/2023,93.96,96.31,190.26
15:11:19,21/03/2023,93.99,96.31,190.29
15:11:21,21/03/2023,93.96,96.31,190.26
15:11:23,21/03/2023,93.99,96.31,190.29
15:11:25,21/03/2023,93.99,96.31,190.29
15:11:27,21/03/2023,93.99,96.31,190.29
15:11:29,21/03/2023,93.99,96.31,190.29
15:11:31,21/03/2023,93.96,96.27,190.23
15:11:33,21/03/2023,93.96,96.27,190.23
15:11:35,21/03/2023,93.96,96.31,190.26
15:11:37,21/03/2023,93.99,96.27,190.26
15:11:38,21/03/2023,93.96,96.27,190.23
15:11:40,21/03/2023,93.96,96.24,190.2
15:11:42,21/03/2023,94.02,96.24,190.26
15:11:44,21/03/2023,93.89,96.24,190.13
15:11:46,21/03/2023,93.96,96.24,190.2
15:11:48,21/03/2023,93.96,96.24,190.2
15:11:50,21/03/2023,93.96,96.24,190.2
15:11:52,21/03/2023,93.89,96.27,190.17
15:11:54,21/03/2023,93.89,96.24,190.13
15:11:56,21/03/2023,93.89,96.24,190.13
15:11:58,21/03/2023,93.96,96.24,190.2
15:12:00,21/03/2023,93.86,96.18,190.04
15:12:02,21/03/2023,93.86,96.18,190.04
15:12:03,21/03/2023,93.86,96.18,190.04
15:12:05,21/03/2023,93.83,96.18,190.01
15:12:07,21/03/2023,93.83,96.15,189.98
15:12:09,21/03/2023,93.83,96.15,189.98
15:12:11,21/03/2023,93.83,96.18,190.01
15:12:13,21/03/2023,93.8,96.15,189.94
15:12:15,21/03/2023,93.83,96.15,189.98
15:12:17,21/03/2023,93.83,96.15,189.98
15:12:19,21/03/2023,93.8,96.15,189.94
15:12:21,21/03/2023,93.8,96.18,189.98
15:12:23,21/03/2023,93.8,96.15,189.94
15:12:25,21/03/2023,93.73,96.15,189.88
15:12:27,21/03/2023,93.73,96.15,189.88
15:12:28,21/03/2023,93.73,96.15,189.88
15:12:30,21/03/2023,93.73,96.15,189.88
15:12:32,21/03/2023,93.7,96.15,189.85
15:12:34,21/03/2023,93.67,96.15,189.82
15:12:36,21/03/2023,93.7,96.15,189.85
15:12:38,21/03/2023,93.7,96.11,189.82
15:12:40,21/03/2023,93.7,96.11,189.82
15:12:42,21/03/2023,93.67,96.11,189.78
15:12:44,21/03/2023,93.64,96.11,189.75
15:12:46,21/03/2023,93.67,96.08,189.75
15:12:48,21/03/2023,93.67,96.11,189.78
15:12:49,21/03/2023,93.64,96.08,189.72
15:12:51,21/03/2023,93.57,96.08,189.66
15:12:53,21/03/2023,93.57,96.08,189.66
15:12:55,21/03/2023,93.57,96.08,189.66
15:12:57,21/03/2023,93.57,96.08,189.66
15:12:59,21/03/2023,93.57,96.08,189.66
15:13:01,21/03/2023,93.54,96.08,189.63
15:13:03,21/03/2023,93.57,96.08,189.66
15:13:05,21/03/2023,93.57,96.02,189.59
15:13:07,21/03/2023,93.51,96.02,189.53
15:13:09,21/03/2023,93.51,96.02,189.53
15:13:11,21/03/2023,93.51,96.02,189.53
15:13:13,21/03/2023,93.51,95.99,189.5
15:13:14,21/03/2023,93.51,96.02,189.53
15:13:16,21/03/2023,93.51,95.99,189.5
15:13:18,21/03/2023,93.42,95.99,189.4
15:13:20,21/03/2023,93.42,96.02,189.44
15:13:22,21/03/2023,93.48,95.99,189.47
15:13:24,21/03/2023,93.42,95.96,189.37
15:13:26,21/03/2023,93.42,95.99,189.4
15:13:28,21/03/2023,93.38,95.96,189.34
15:13:30,21/03/2023,93.38,95.96,189.34
15:13:32,21/03/2023,93.38,95.92,189.31
15:13:34,21/03/2023,93.38,95.96,189.34
15:13:36,21/03/2023,93.38,95.96,189.34
15:13:37,21/03/2023,93.38,95.96,189.34
15:13:39,21/03/2023,93.38,95.96,189.34
15:13:41,21/03/2023,93.38,95.92,189.31
15:13:43,21/03/2023,93.35,95.92,189.28
15:13:45,21/03/2023,93.35,95.92,189.28
15:13:47,21/03/2023,93.35,95.92,189.28
15:13:49,21/03/2023,93.32,95.86,189.18
15:13:51,21/03/2023,93.32,95.92,189.24
15:13:53,21/03/2023,93.32,95.86,189.18
15:13:55,21/03/2023,93.32,95.86,189.18
15:13:57,21/03/2023,93.32,95.86,189.18
15:13:59,21/03/2023,93.26,95.92,189.18
15:14:00,21/03/2023,93.26,95.86,189.12
15:14:02,21/03/2023,93.23,95.86,189.09
15:14:04,21/03/2023,93.23,95.83,189.05
15:14:06,21/03/2023,93.23,95.92,189.15
15:14:08,21/03/2023,93.19,95.8,188.99
15:14:10,21/03/2023,93.23,95.8,189.02
15:14:12,21/03/2023,93.19,95.86,189.05
15:14:14,21/03/2023,93.19,95.8,188.99
15:14:16,21/03/2023,93.19,95.8,188.99
15:14:18,21/03/2023,93.16,95.83,188.99
15:14:20,21/03/2023,93.19,95.8,188.99
15:14:22,21/03/2023,93.16,95.77,188.93
15:14:23,21/03/2023,93.16,95.8,188.96
15:14:25,21/03/2023,93.13,95.77,188.9
15:14:27,21/03/2023,93.13,95.8,188.93
15:14:29,21/03/2023,93.13,95.8,188.93
15:14:31,21/03/2023,93.13,95.77,188.9
15:14:33,21/03/2023,93.13,95.77,188.9
15:14:35,21/03/2023,93.13,95.77,188.9
15:14:37,21/03/2023,93.07,95.73,188.8
15:14:39,21/03/2023,93.07,95.73,188.8
15:14:41,21/03/2023,93.07,95.77,188.83
15:14:43,21/03/2023,93.03,95.73,188.77
15:14:45,21/03/2023,93.03,95.73,188.77
15:14:46,21/03/2023,93,95.73,188.74
15:14:48,21/03/2023,93.03,95.73,188.77
15:14:50,21/03/2023,93,95.73,188.74
15:14:52,21/03/2023,93,95.77,188.77
15:14:54,21/03/2023,92.97,95.67,188.64
15:14:56,21/03/2023,92.97,95.67,188.64
15:14:58,21/03/2023,93,95.67,188.67
15:15:00,21/03/2023,93.03,95.67,188.7
15:15:02,21/03/2023,92.97,95.67,188.64
15:15:04,21/03/2023,92.97,95.67,188.64
15:15:06,21/03/2023,92.97,95.64,188.61
15:15:08,21/03/2023,92.97,95.64,188.61
15:15:09,21/03/2023,92.91,95.61,188.51
15:15:11,21/03/2023,92.91,95.64,188.55
15:15:13,21/03/2023,92.91,95.67,188.58
15:15:15,21/03/2023,92.91,95.64,188.55
15:15:17,21/03/2023,92.88,95.64,188.51
15:15:19,21/03/2023,92.88,95.64,188.51
15:15:21,21/03/2023,92.91,95.64,188.55
15:15:23,21/03/2023,92.88,95.61,188.48
15:15:25,21/03/2023,92.84,95.61,188.45
15:15:27,21/03/2023,92.84,95.64,188.48
15:15:29,21/03/2023,92.81,95.61,188.42
15:15:31,21/03/2023,92.81,95.61,188.42
15:15:33,21/03/2023,92.81,95.57,188.39
15:15:34,21/03/2023,92.81,95.61,188.42
15:15:36,21/03/2023,92.75,95.57,188.32
15:15:38,21/03/2023,92.81,95.57,188.39
15:15:40,21/03/2023,92.81,95.61,188.42
15:15:42,21/03/2023,92.75,95.57,188.32
15:15:44,21/03/2023,92.75,95.57,188.32
15:15:46,21/03/2023,92.72,95.57,188.29
15:15:48,21/03/2023,92.75,95.57,188.32
15:15:50,21/03/2023,92.72,95.51,188.23
15:15:52,21/03/2023,92.72,95.57,188.29
15:15:54,21/03/2023,92.69,95.51,188.2
15:15:55,21/03/2023,92.72,95.51,188.23
15:15:57,21/03/2023,92.72,95.51,188.23
15:15:59,21/03/2023,92.69,95.51,188.2
15:16:01,21/03/2023,92.69,95.51,188.2
15:16:03,21/03/2023,92.69,95.48,188.16
15:16:05,21/03/2023,92.65,95.51,188.16
15:16:07,21/03/2023,92.65,95.51,188.16
15:16:09,21/03/2023,92.65,95.48,188.13
15:16:11,21/03/2023,92.59,95.48,188.07
15:16:13,21/03/2023,92.65,95.48,188.13
15:16:15,21/03/2023,92.59,95.48,188.07
15:16:17,21/03/2023,92.65,95.48,188.13
15:16:19,21/03/2023,92.56,95.48,188.04
15:16:20,21/03/2023,92.59,95.48,188.07
15:16:22,21/03/2023,92.59,95.51,188.1
15:16:24,21/03/2023,92.59,95.48,188.07
15:16:26,21/03/2023,92.56,95.45,188.01
15:16:28,21/03/2023,92.56,95.45,188.01
15:16:30,21/03/2023,92.56,95.45,188.01
15:16:32,21/03/2023,92.56,95.45,188.01
15:16:34,21/03/2023,92.53,95.45,187.97
15:16:36,21/03/2023,92.53,95.45,187.97
15:16:38,21/03/2023,92.53,95.42,187.94
15:16:40,21/03/2023,92.49,95.42,187.91
15:16:42,21/03/2023,92.53,95.42,187.94
15:16:44,21/03/2023,92.53,95.42,187.94
15:16:45,21/03/2023,92.53,95.42,187.94
15:16:47,21/03/2023,92.49,95.42,187.91
15:16:49,21/03/2023,92.56,95.42,187.97
15:16:51,21/03/2023,92.49,95.42,187.91
15:16:53,21/03/2023,92.49,95.38,187.88
15:16:55,21/03/2023,92.49,95.42,187.91
15:16:57,21/03/2023,92.49,95.38,187.88
15:16:59,21/03/2023,92.46,95.42,187.88
15:17:01,21/03/2023,92.49,95.42,187.91
15:17:03,21/03/2023,92.46,95.38,187.85
15:17:05,21/03/2023,92.46,95.42,187.88
15:17:06,21/03/2023,92.49,95.38,187.88
15:17:08,21/03/2023,92.49,95.38,187.88
15:17:10,21/03/2023,92.4,95.38,187.78
15:17:12,21/03/2023,92.49,95.38,187.88
15:17:14,21/03/2023,92.4,95.32,187.72
15:17:16,21/03/2023,92.46,95.38,187.85
15:17:18,21/03/2023,92.4,95.32,187.72
15:17:20,21/03/2023,92.46,95.38,187.85
15:17:22,21/03/2023,92.4,95.32,187.72
15:17:24,21/03/2023,92.37,95.32,187.69
15:17:27,21/03/2023,92.4,95.32,187.72
15:17:29,21/03/2023,92.37,95.32,187.69
15:17:30,21/03/2023,92.37,95.32,187.69
15:17:32,21/03/2023,92.37,95.29,187.66
15:17:34,21/03/2023,92.34,95.32,187.66
15:17:36,21/03/2023,92.34,95.32,187.66
15:17:38,21/03/2023,92.37,95.32,187.69
15:17:40,21/03/2023,92.37,95.29,187.66
15:17:42,21/03/2023,92.34,95.29,187.62
15:17:44,21/03/2023,92.37,95.38,187.75
15:17:46,21/03/2023,92.34,95.29,187.62
15:17:48,21/03/2023,92.34,95.29,187.62
15:17:50,21/03/2023,92.34,95.26,187.59
15:17:51,21/03/2023,92.34,95.29,187.62
15:17:53,21/03/2023,92.34,95.29,187.62
15:17:55,21/03/2023,92.3,95.29,187.59
15:17:57,21/03/2023,92.34,95.29,187.62
15:17:59,21/03/2023,92.3,95.29,187.59
15:18:01,21/03/2023,92.3,95.26,187.56
15:18:03,21/03/2023,92.3,95.29,187.59
15:18:05,21/03/2023,92.24,95.26,187.5
15:18:07,21/03/2023,92.3,95.26,187.56
15:18:09,21/03/2023,92.34,95.26,187.59
15:18:11,21/03/2023,92.24,95.26,187.5
15:18:13,21/03/2023,92.3,95.26,187.56
15:18:15,21/03/2023,92.24,95.26,187.5
15:18:16,21/03/2023,92.3,95.23,187.53
15:18:18,21/03/2023,92.21,95.26,187.47
15:18:20,21/03/2023,92.21,95.23,187.43
15:18:22,21/03/2023,92.24,95.26,187.5
15:18:24,21/03/2023,92.21,95.26,187.47
15:18:26,21/03/2023,92.24,95.23,187.47
15:18:28,21/03/2023,92.21,95.23,187.43
15:18:30,21/03/2023,92.21,95.23,187.43
15:18:32,21/03/2023,92.21,95.26,187.47
15:18:34,21/03/2023,92.18,95.26,187.43
15:18:36,21/03/2023,92.18,95.26,187.43
15:18:38,21/03/2023,92.18,95.23,187.4
15:18:39,21/03/2023,92.21,95.26,187.47
15:18:41,21/03/2023,92.18,95.26,187.43
15:18:43,21/03/2023,92.18,95.26,187.43
15:18:45,21/03/2023,92.21,95.26,187.47
15:18:47,21/03/2023,92.18,95.16,187.34
15:18:49,21/03/2023,92.18,95.26,187.43
15:18:51,21/03/2023,92.21,95.26,187.47
15:18:53,21/03/2023,92.18,95.26,187.43
15:18:55,21/03/2023,92.18,95.23,187.4
15:18:57,21/03/2023,92.21,95.23,187.43
15:18:59,21/03/2023,92.18,95.23,187.4
15:19:01,21/03/2023,92.14,95.23,187.37
15:19:03,21/03/2023,92.18,95.23,187.4
15:19:04,21/03/2023,92.14,95.23,187.37
15:19:06,21/03/2023,92.14,95.23,187.37
15:19:08,21/03/2023,92.18,95.16,187.34
15:19:10,21/03/2023,92.14,95.16,187.31
15:19:12,21/03/2023,92.14,95.23,187.37
15:19:14,21/03/2023,92.14,95.26,187.4
15:19:16,21/03/2023,92.21,95.23,187.43
15:19:18,21/03/2023,92.14,95.23,187.37
15:19:20,21/03/2023,92.14,95.16,187.31
15:19:22,21/03/2023,92.08,95.23,187.31
15:19:24,21/03/2023,92.14,95.16,187.31
15:19:26,21/03/2023,92.08,95.23,187.31
15:19:27,21/03/2023,92.08,95.16,187.24
15:19:29,21/03/2023,92.08,95.16,187.24
15:19:31,21/03/2023,92.14,95.16,187.31
15:19:33,21/03/2023,92.05,95.23,187.27
15:19:35,21/03/2023,92.08,95.16,187.24
15:19:37,21/03/2023,92.08,95.16,187.24
15:19:39,21/03/2023,92.14,95.16,187.31
15:19:41,21/03/2023,92.08,95.16,187.24
15:19:43,21/03/2023,92.08,95.16,187.24
15:19:45,21/03/2023,92.14,95.13,187.27
15:19:47,21/03/2023,92.08,95.16,187.24
15:19:49,21/03/2023,92.08,95.13,187.21
15:19:51,21/03/2023,92.08,95.16,187.24
15:19:52,21/03/2023,92.08,95.13,187.21
15:19:54,21/03/2023,92.05,95.16,187.21
15:19:56,21/03/2023,92.08,95.13,187.21
15:19:58,21/03/2023,92.08,95.23,187.31
15:20:00,21/03/2023,92.08,95.13,187.21
15:20:02,21/03/2023,92.05,95.13,187.18
15:20:04,21/03/2023,92.08,95.13,187.21
15:20:06,21/03/2023,92.08,95.13,187.21
15:20:08,21/03/2023,92.08,95.13,187.21
15:20:10,21/03/2023,92.05,95.1,187.15
15:20:12,21/03/2023,92.05,95.13,187.18
15:20:13,21/03/2023,92.08,95.1,187.18
15:20:16,21/03/2023,92.02,95.1,187.12
15:20:17,21/03/2023,92.08,95.13,187.21
15:20:19,21/03/2023,92.05,95.13,187.18
