Time,Date,Force1,Force2,Force
20:15:40,21/03/2023,346.33,382.77,729.1
20:15:42,21/03/2023,346.36,382.87,729.23
20:15:44,21/03/2023,346.39,382.96,729.35
20:15:45,21/03/2023,346.42,383.03,729.45
20:15:47,21/03/2023,346.58,383.09,729.67
20:15:49,21/03/2023,346.58,383.22,729.8
20:15:51,21/03/2023,346.68,383.28,729.96
20:15:53,21/03/2023,346.71,383.41,730.12
20:15:55,21/03/2023,346.84,383.47,730.31
20:15:57,21/03/2023,346.87,383.6,730.47
20:15:59,21/03/2023,346.93,383.63,730.56
20:16:01,21/03/2023,346.93,383.76,730.69
20:16:03,21/03/2023,347.03,383.79,730.82
20:16:04,21/03/2023,347.12,383.88,731.01
20:16:06,21/03/2023,347.12,383.95,731.07
20:16:08,21/03/2023,347.22,384.07,731.29
20:16:10,21/03/2023,347.22,384.17,731.39
20:16:12,21/03/2023,347.31,384.23,731.55
20:16:14,21/03/2023,347.41,384.26,731.67
20:16:16,21/03/2023,347.47,384.36,731.83
20:16:18,21/03/2023,347.5,384.42,731.93
20:16:20,21/03/2023,347.57,384.49,732.05
20:16:21,21/03/2023,347.63,384.65,732.28
20:16:23,21/03/2023,347.7,384.68,732.37
20:16:25,21/03/2023,347.7,384.8,732.5
20:16:27,21/03/2023,347.79,384.87,732.66
20:16:29,21/03/2023,347.82,384.96,732.79
20:16:31,21/03/2023,347.92,385,732.91
20:16:33,21/03/2023,347.95,385.09,733.04
20:16:35,21/03/2023,348.01,385.15,733.17
20:16:37,21/03/2023,348.01,385.25,733.26
20:16:38,21/03/2023,348.11,385.28,733.39
20:16:40,21/03/2023,348.17,385.41,733.58
20:16:42,21/03/2023,348.2,385.47,733.68
20:16:44,21/03/2023,348.3,385.54,733.83
20:16:46,21/03/2023,348.33,385.6,733.93
20:16:48,21/03/2023,348.33,385.66,733.99
20:16:50,21/03/2023,348.39,385.76,734.15
20:16:52,21/03/2023,348.49,385.82,734.31
20:16:54,21/03/2023,348.52,385.95,734.47
20:16:56,21/03/2023,348.58,386.04,734.63
20:16:57,21/03/2023,348.58,386.08,734.66
20:16:59,21/03/2023,348.68,386.2,734.88
20:17:01,21/03/2023,348.74,386.23,734.98
20:17:03,21/03/2023,348.78,386.33,735.11
20:17:05,21/03/2023,348.87,386.33,735.2
20:17:07,21/03/2023,348.93,386.39,735.33
20:17:09,21/03/2023,349.03,386.55,735.58
20:17:11,21/03/2023,349.06,386.58,735.65
20:17:13,21/03/2023,349.06,386.65,735.71
20:17:14,21/03/2023,349.09,386.68,735.77
20:17:16,21/03/2023,349.12,386.77,735.9
20:17:18,21/03/2023,349.22,386.87,736.09
20:17:20,21/03/2023,349.25,386.93,736.19
20:17:22,21/03/2023,349.32,386.97,736.28
20:17:24,21/03/2023,349.32,387.03,736.34
20:17:26,21/03/2023,349.41,387.19,736.6
20:17:28,21/03/2023,349.44,387.19,736.63
20:17:30,21/03/2023,349.54,387.25,736.79
20:17:32,21/03/2023,349.57,387.35,736.92
20:17:33,21/03/2023,349.6,387.41,737.01
20:17:35,21/03/2023,349.67,387.47,737.14
20:17:37,21/03/2023,349.67,387.57,737.23
20:17:39,21/03/2023,349.76,387.6,737.36
20:17:41,21/03/2023,349.79,387.76,737.55
20:17:43,21/03/2023,349.86,387.79,737.65
20:17:45,21/03/2023,349.92,387.85,737.77
20:17:47,21/03/2023,349.92,387.89,737.81
20:17:49,21/03/2023,350.01,387.98,738
20:17:50,21/03/2023,350.08,388.01,738.09
20:17:52,21/03/2023,350.14,388.14,738.28
20:17:54,21/03/2023,350.14,388.17,738.31
20:17:56,21/03/2023,350.21,388.24,738.44
20:17:58,21/03/2023,350.27,388.33,738.6
20:18:00,21/03/2023,350.33,388.39,738.73
20:18:02,21/03/2023,350.36,388.43,738.79
20:18:04,21/03/2023,350.4,388.52,738.92
20:18:06,21/03/2023,350.46,388.55,739.01
20:18:07,21/03/2023,350.49,388.65,739.14
20:18:09,21/03/2023,350.52,388.74,739.27
20:18:11,21/03/2023,350.62,388.78,739.39
20:18:13,21/03/2023,350.62,388.84,739.46
20:18:15,21/03/2023,350.68,388.97,739.65
20:18:17,21/03/2023,350.71,389,739.71
20:18:19,21/03/2023,350.81,389.03,739.84
20:18:21,21/03/2023,350.81,389.06,739.87
20:18:23,21/03/2023,350.81,389.16,739.97
20:18:25,21/03/2023,350.87,389.22,740.09
20:18:26,21/03/2023,350.9,389.35,740.25
20:18:28,21/03/2023,351,389.35,740.35
20:18:30,21/03/2023,351,389.44,740.44
20:18:32,21/03/2023,351.06,389.48,740.54
20:18:34,21/03/2023,351.09,389.57,740.67
20:18:36,21/03/2023,351.19,389.63,740.82
20:18:38,21/03/2023,351.22,389.67,740.89
20:18:40,21/03/2023,351.25,389.73,740.98
20:18:42,21/03/2023,351.35,389.86,741.21
20:18:43,21/03/2023,351.38,389.86,741.24
20:18:45,21/03/2023,351.41,389.98,741.4
20:18:47,21/03/2023,351.44,389.98,741.43
20:18:49,21/03/2023,351.44,390.08,741.52
20:18:51,21/03/2023,351.54,390.14,741.68
20:18:53,21/03/2023,351.57,390.21,741.78
20:18:55,21/03/2023,351.64,390.24,741.87
20:18:57,21/03/2023,351.64,390.33,741.97
20:18:59,21/03/2023,351.73,390.4,742.13
20:19:00,21/03/2023,351.73,390.4,742.13
20:19:02,21/03/2023,351.76,390.46,742.22
20:19:04,21/03/2023,351.83,390.59,742.41
20:19:06,21/03/2023,351.89,390.62,742.51
20:19:08,21/03/2023,351.89,390.75,742.64
20:19:10,21/03/2023,351.95,390.78,742.73
20:19:12,21/03/2023,351.98,390.81,742.79
20:19:14,21/03/2023,352.02,390.87,742.89
20:19:16,21/03/2023,352.02,390.97,742.98
20:19:18,21/03/2023,352.08,391,743.08
20:19:19,21/03/2023,352.18,391.06,743.24
20:19:21,21/03/2023,352.18,391.16,743.33
20:19:23,21/03/2023,352.24,391.16,743.4
20:19:25,21/03/2023,352.27,391.22,743.49
20:19:27,21/03/2023,352.33,391.35,743.68
20:19:29,21/03/2023,352.33,391.38,743.72
20:19:31,21/03/2023,352.43,391.41,743.84
20:19:33,21/03/2023,352.46,391.45,743.91
20:19:35,21/03/2023,352.52,391.54,744.07
20:19:36,21/03/2023,352.56,391.6,744.16
20:19:38,21/03/2023,352.56,391.64,744.19
20:19:40,21/03/2023,352.65,391.73,744.38
20:19:42,21/03/2023,352.65,391.79,744.45
20:19:44,21/03/2023,352.72,391.83,744.54
20:19:46,21/03/2023,352.81,391.92,744.73
20:19:48,21/03/2023,352.81,391.99,744.8
20:19:50,21/03/2023,352.84,392.02,744.86
20:19:52,21/03/2023,352.84,392.08,744.92
20:19:54,21/03/2023,352.97,392.14,745.11
20:19:55,21/03/2023,352.97,392.21,745.18
20:19:57,21/03/2023,353,392.27,745.27
20:19:59,21/03/2023,353.03,392.33,745.37
20:20:01,21/03/2023,353.1,392.4,745.49
20:20:03,21/03/2023,353.1,392.46,745.56
20:20:05,21/03/2023,353.16,392.53,745.69
20:20:07,21/03/2023,353.19,392.56,745.75
20:20:09,21/03/2023,353.22,392.62,745.84
20:20:11,21/03/2023,353.26,392.72,745.97
20:20:12,21/03/2023,353.26,392.75,746
20:20:14,21/03/2023,353.35,392.78,746.13
20:20:16,21/03/2023,353.35,392.81,746.16
20:20:18,21/03/2023,353.41,392.87,746.29
20:20:20,21/03/2023,353.41,392.97,746.38
20:20:22,21/03/2023,353.51,393,746.51
20:20:24,21/03/2023,353.54,393.13,746.67
20:20:26,21/03/2023,353.57,393.16,746.73
20:20:28,21/03/2023,353.64,393.22,746.86
20:20:29,21/03/2023,353.7,393.26,746.96
20:20:31,21/03/2023,353.73,393.35,747.08
20:20:33,21/03/2023,353.76,393.42,747.18
20:20:35,21/03/2023,353.86,393.45,747.31
20:20:37,21/03/2023,353.8,393.51,747.31
20:20:39,21/03/2023,353.89,393.57,747.46
20:20:41,21/03/2023,353.95,393.64,747.59
20:20:43,21/03/2023,353.95,393.64,747.59
20:20:45,21/03/2023,353.99,393.73,747.72
20:20:47,21/03/2023,354.05,393.8,747.85
20:20:48,21/03/2023,354.08,393.86,747.94
20:20:50,21/03/2023,354.11,393.92,748.04
20:20:52,21/03/2023,354.18,393.96,748.13
20:20:54,21/03/2023,354.24,394.02,748.26
20:20:56,21/03/2023,354.24,394.05,748.29
20:20:58,21/03/2023,354.3,394.15,748.45
20:21:00,21/03/2023,354.3,394.21,748.51
20:21:02,21/03/2023,354.34,394.24,748.58
20:21:04,21/03/2023,354.43,394.37,748.8
20:21:05,21/03/2023,354.49,394.4,748.89
20:21:07,21/03/2023,354.46,394.43,748.89
20:21:09,21/03/2023,354.49,394.46,748.96
20:21:11,21/03/2023,354.53,394.56,749.09
20:21:13,21/03/2023,354.59,394.62,749.21
20:21:15,21/03/2023,354.59,394.72,749.31
20:21:17,21/03/2023,354.62,394.72,749.34
20:21:19,21/03/2023,354.65,394.78,749.43
20:21:21,21/03/2023,354.69,394.81,749.5
20:21:22,21/03/2023,354.72,394.94,749.66
20:21:24,21/03/2023,354.72,394.97,749.69
20:21:26,21/03/2023,354.84,395,749.85
20:21:28,21/03/2023,354.84,395.07,749.91
20:21:30,21/03/2023,354.97,395.16,750.13
20:21:32,21/03/2023,354.97,395.19,750.17
20:21:34,21/03/2023,355,395.19,750.2
20:21:36,21/03/2023,355.03,395.32,750.36
20:21:38,21/03/2023,355.07,395.35,750.42
20:21:40,21/03/2023,355.16,395.38,750.55
20:21:41,21/03/2023,355.16,395.45,750.61
20:21:43,21/03/2023,355.16,395.51,750.67
20:21:45,21/03/2023,355.23,395.54,750.77
20:21:47,21/03/2023,355.26,395.61,750.86
20:21:49,21/03/2023,355.32,395.64,750.96
20:21:51,21/03/2023,355.35,395.73,751.09
20:21:53,21/03/2023,355.35,395.83,751.18
20:21:55,21/03/2023,355.42,395.8,751.21
20:21:57,21/03/2023,355.42,395.86,751.28
20:21:58,21/03/2023,355.45,395.99,751.44
20:22:00,21/03/2023,355.51,395.99,751.5
20:22:02,21/03/2023,355.54,396.02,751.56
20:22:04,21/03/2023,355.57,396.12,751.69
20:22:06,21/03/2023,355.67,396.18,751.85
20:22:08,21/03/2023,355.67,396.18,751.85
20:22:10,21/03/2023,355.7,396.34,752.04
20:22:12,21/03/2023,355.73,396.34,752.07
20:22:14,21/03/2023,355.77,396.43,752.2
20:22:15,21/03/2023,355.8,396.43,752.23
20:22:17,21/03/2023,355.8,396.53,752.33
20:22:19,21/03/2023,355.89,396.56,752.45
20:22:21,21/03/2023,355.92,396.59,752.52
20:22:23,21/03/2023,355.92,396.66,752.58
20:22:25,21/03/2023,355.96,396.75,752.71
20:22:27,21/03/2023,355.99,396.78,752.77
20:22:29,21/03/2023,356.08,396.85,752.93
20:22:31,21/03/2023,356.12,396.91,753.03
20:22:33,21/03/2023,356.12,397.01,753.12
20:22:34,21/03/2023,356.15,396.97,753.12
20:22:36,21/03/2023,356.21,397.07,753.28
20:22:38,21/03/2023,356.24,397.07,753.31
20:22:40,21/03/2023,356.27,397.16,753.44
20:22:42,21/03/2023,356.31,397.23,753.53
20:22:44,21/03/2023,356.34,397.35,753.69
20:22:46,21/03/2023,356.4,397.35,753.76
20:22:48,21/03/2023,356.43,397.39,753.82
20:22:50,21/03/2023,356.46,397.45,753.91
20:22:51,21/03/2023,356.5,397.58,754.07
20:22:53,21/03/2023,356.59,397.55,754.14
20:22:55,21/03/2023,356.53,397.64,754.17
20:22:57,21/03/2023,356.62,397.7,754.33
20:22:59,21/03/2023,356.66,397.77,754.42
20:23:01,21/03/2023,356.66,397.83,754.49
20:23:03,21/03/2023,356.69,397.86,754.55
20:23:05,21/03/2023,356.75,397.99,754.74
20:23:07,21/03/2023,356.78,397.99,754.77
20:23:08,21/03/2023,356.81,398.02,754.84
20:23:10,21/03/2023,356.85,398.12,754.96
20:23:12,21/03/2023,356.88,398.15,755.03
20:23:14,21/03/2023,356.94,398.21,755.15
20:23:16,21/03/2023,357,398.31,755.31
20:23:18,21/03/2023,357,398.34,755.34
20:23:20,21/03/2023,357.04,398.37,755.41
20:23:22,21/03/2023,357.07,398.44,755.5
20:23:24,21/03/2023,357.13,398.47,755.6
20:23:26,21/03/2023,357.13,398.56,755.69
20:23:27,21/03/2023,357.2,398.59,755.79
20:23:29,21/03/2023,357.23,398.66,755.88
20:23:31,21/03/2023,357.23,398.72,755.95
20:23:33,21/03/2023,357.29,398.82,756.11
20:23:35,21/03/2023,357.32,398.82,756.14
20:23:37,21/03/2023,357.35,398.91,756.27
20:23:39,21/03/2023,357.35,398.91,756.27
20:23:41,21/03/2023,357.42,398.98,756.39
20:23:43,21/03/2023,357.48,399.04,756.52
20:23:44,21/03/2023,357.48,399.1,756.58
20:23:46,21/03/2023,357.51,399.2,756.71
20:23:48,21/03/2023,357.58,399.23,756.81
20:23:50,21/03/2023,357.61,399.32,756.93
20:23:52,21/03/2023,357.61,399.36,756.96
20:23:54,21/03/2023,357.7,399.39,757.09
20:23:56,21/03/2023,357.7,399.52,757.22
20:23:58,21/03/2023,357.74,399.55,757.28
20:24:00,21/03/2023,357.77,399.58,757.35
20:24:01,21/03/2023,357.77,399.64,757.41
20:24:03,21/03/2023,357.86,399.71,757.57
20:24:05,21/03/2023,357.89,399.77,757.66
20:24:07,21/03/2023,357.93,399.8,757.73
20:24:09,21/03/2023,357.96,399.9,757.85
20:24:11,21/03/2023,357.96,399.9,757.85
20:24:13,21/03/2023,358.02,399.96,757.98
20:24:15,21/03/2023,358.05,399.99,758.05
20:24:17,21/03/2023,358.09,400.12,758.2
20:24:19,21/03/2023,358.12,400.15,758.27
20:24:20,21/03/2023,358.15,400.18,758.33
20:24:22,21/03/2023,358.15,400.21,758.36
20:24:24,21/03/2023,358.24,400.34,758.59
20:24:26,21/03/2023,358.24,400.34,758.59
20:24:28,21/03/2023,358.31,400.41,758.71
20:24:30,21/03/2023,358.37,400.5,758.87
20:24:32,21/03/2023,358.4,400.53,758.93
20:24:34,21/03/2023,358.43,400.6,759.03
20:24:36,21/03/2023,358.47,400.63,759.09
20:24:37,21/03/2023,358.5,400.66,759.16
20:24:39,21/03/2023,358.56,400.79,759.35
20:24:41,21/03/2023,358.59,400.79,759.38
20:24:43,21/03/2023,358.59,400.91,759.51
20:24:45,21/03/2023,358.63,400.95,759.57
20:24:47,21/03/2023,358.66,400.98,759.63
20:24:49,21/03/2023,358.66,401.04,759.7
20:24:51,21/03/2023,358.69,401.14,759.82
20:24:53,21/03/2023,358.78,401.14,759.92
20:24:55,21/03/2023,358.82,401.2,760.02
20:24:56,21/03/2023,358.82,401.29,760.11
20:24:58,21/03/2023,358.85,401.33,760.17
20:25:00,21/03/2023,358.91,401.36,760.27
20:25:02,21/03/2023,358.94,401.42,760.36
20:25:04,21/03/2023,358.97,401.45,760.43
20:25:06,21/03/2023,359.04,401.52,760.56
20:25:08,21/03/2023,359.04,401.61,760.65
20:25:10,21/03/2023,359.04,401.64,760.68
20:25:12,21/03/2023,359.1,401.71,760.81
20:25:13,21/03/2023,359.17,401.77,760.94
20:25:15,21/03/2023,359.2,401.8,761
20:25:17,21/03/2023,359.2,401.9,761.1
20:25:19,21/03/2023,359.23,401.93,761.16
20:25:21,21/03/2023,359.29,401.99,761.29
20:25:23,21/03/2023,359.36,402.03,761.38
20:25:25,21/03/2023,359.36,402.15,761.51
20:25:27,21/03/2023,359.36,402.15,761.51
20:25:29,21/03/2023,359.39,402.22,761.6
20:25:30,21/03/2023,359.48,402.25,761.73
20:25:32,21/03/2023,359.48,402.34,761.83
20:25:34,21/03/2023,359.55,402.41,761.95
20:25:36,21/03/2023,359.55,402.44,761.99
20:25:38,21/03/2023,359.58,402.5,762.08
20:25:40,21/03/2023,359.71,402.53,762.24
20:25:42,21/03/2023,359.74,402.63,762.37
20:25:44,21/03/2023,359.74,402.63,762.37
20:25:46,21/03/2023,359.77,402.72,762.49
20:25:48,21/03/2023,359.83,402.79,762.62
20:25:49,21/03/2023,359.86,402.85,762.72
20:25:51,21/03/2023,359.86,402.85,762.72
20:25:53,21/03/2023,359.9,402.98,762.87
20:25:55,21/03/2023,359.99,403.01,763
20:25:57,21/03/2023,359.99,403.04,763.03
20:25:59,21/03/2023,360.02,403.11,763.13
20:26:01,21/03/2023,360.05,403.17,763.22
20:26:03,21/03/2023,360.05,403.33,763.38
20:26:05,21/03/2023,360.09,403.3,763.38
20:26:06,21/03/2023,360.18,403.33,763.51
20:26:08,21/03/2023,360.18,403.39,763.57
20:26:10,21/03/2023,360.21,403.42,763.64
20:26:12,21/03/2023,360.25,403.52,763.76
20:26:14,21/03/2023,360.31,403.55,763.86
20:26:16,21/03/2023,360.28,403.61,763.89
20:26:18,21/03/2023,360.31,403.61,763.92
20:26:20,21/03/2023,360.37,403.71,764.08
20:26:22,21/03/2023,360.44,403.74,764.18
20:26:23,21/03/2023,360.4,403.84,764.24
20:26:25,21/03/2023,360.53,403.84,764.37
20:26:27,21/03/2023,360.47,403.93,764.4
20:26:29,21/03/2023,360.56,404,764.56
20:26:31,21/03/2023,360.6,404.03,764.62
20:26:33,21/03/2023,360.63,404.12,764.75
20:26:35,21/03/2023,360.63,404.19,764.81
20:26:37,21/03/2023,360.66,404.19,764.84
20:26:39,21/03/2023,360.75,404.31,765.07
20:26:41,21/03/2023,360.75,404.34,765.1
20:26:42,21/03/2023,360.79,404.41,765.19
20:26:44,21/03/2023,360.85,404.44,765.29
20:26:46,21/03/2023,360.91,404.5,765.42
20:26:48,21/03/2023,360.91,404.57,765.48
20:26:50,21/03/2023,360.98,404.6,765.58
20:26:52,21/03/2023,361.01,404.69,765.7
20:26:54,21/03/2023,361.01,404.76,765.77
20:26:56,21/03/2023,361.1,404.82,765.92
20:26:58,21/03/2023,361.07,404.85,765.92
20:26:59,21/03/2023,361.14,404.85,765.99
20:27:01,21/03/2023,361.2,404.95,766.15
20:27:03,21/03/2023,361.2,404.98,766.18
20:27:05,21/03/2023,361.2,405.04,766.24
20:27:07,21/03/2023,361.26,405.17,766.43
20:27:09,21/03/2023,361.36,405.17,766.53
20:27:11,21/03/2023,361.33,405.23,766.56
20:27:13,21/03/2023,361.36,405.3,766.66
20:27:15,21/03/2023,361.39,405.39,766.78
20:27:17,21/03/2023,361.45,405.43,766.88
20:27:18,21/03/2023,361.45,405.52,766.97
20:27:20,21/03/2023,361.52,405.55,767.07
20:27:22,21/03/2023,361.55,405.62,767.16
20:27:24,21/03/2023,361.55,405.62,767.16
20:27:26,21/03/2023,361.64,405.65,767.29
20:27:28,21/03/2023,361.71,405.77,767.48
20:27:30,21/03/2023,361.68,405.81,767.48
20:27:32,21/03/2023,361.71,405.84,767.55
20:27:34,21/03/2023,361.74,405.9,767.64
20:27:35,21/03/2023,361.83,405.97,767.8
20:27:37,21/03/2023,361.83,406,767.83
20:27:39,21/03/2023,361.83,406.09,767.93
20:27:41,21/03/2023,361.87,406.12,767.99
20:27:43,21/03/2023,361.9,406.19,768.09
20:27:45,21/03/2023,361.93,406.22,768.15
20:27:47,21/03/2023,361.99,406.31,768.31
20:27:49,21/03/2023,362.02,406.38,768.4
20:27:51,21/03/2023,362.06,406.41,768.47
20:27:52,21/03/2023,362.15,406.54,768.69
20:27:54,21/03/2023,362.15,406.54,768.69
20:27:56,21/03/2023,362.18,406.57,768.75
20:27:58,21/03/2023,362.25,406.63,768.88
20:28:00,21/03/2023,362.25,406.7,768.94
20:28:02,21/03/2023,362.28,406.79,769.07
20:28:04,21/03/2023,362.34,406.82,769.17
20:28:06,21/03/2023,362.41,406.95,769.36
20:28:08,21/03/2023,362.37,406.95,769.32
20:28:10,21/03/2023,362.44,407.01,769.45
20:28:11,21/03/2023,362.47,407.05,769.52
20:28:13,21/03/2023,362.53,407.17,769.71
20:28:15,21/03/2023,362.53,407.17,769.71
20:28:17,21/03/2023,362.57,407.24,769.8
20:28:19,21/03/2023,362.6,407.3,769.9
20:28:21,21/03/2023,362.63,407.33,769.96
20:28:23,21/03/2023,362.72,407.4,770.12
20:28:25,21/03/2023,362.72,407.49,770.21
20:28:27,21/03/2023,362.76,407.52,770.28
20:28:28,21/03/2023,362.76,407.59,770.34
20:28:30,21/03/2023,362.79,407.68,770.47
20:28:32,21/03/2023,362.82,407.71,770.53
20:28:34,21/03/2023,362.88,407.74,770.63
20:28:36,21/03/2023,362.91,407.84,770.75
20:28:38,21/03/2023,362.91,407.94,770.85
20:28:40,21/03/2023,362.95,407.94,770.88
20:28:42,21/03/2023,362.98,408,770.98
20:28:44,21/03/2023,363.01,408.03,771.04
20:28:45,21/03/2023,363.07,408.09,771.17
20:28:47,21/03/2023,363.11,408.16,771.26
20:28:49,21/03/2023,363.14,408.22,771.36
20:28:51,21/03/2023,363.17,408.32,771.49
20:28:53,21/03/2023,363.17,408.32,771.49
20:28:55,21/03/2023,363.26,408.41,771.68
20:28:57,21/03/2023,363.3,408.44,771.74
20:28:59,21/03/2023,363.33,408.57,771.9
20:29:01,21/03/2023,363.36,408.57,771.93
20:29:02,21/03/2023,363.42,408.6,772.03
20:29:04,21/03/2023,363.45,408.7,772.15
20:29:06,21/03/2023,363.49,408.73,772.22
20:29:08,21/03/2023,363.52,408.79,772.31
20:29:10,21/03/2023,363.52,408.89,772.41
20:29:12,21/03/2023,363.55,408.95,772.5
20:29:14,21/03/2023,363.65,408.98,772.63
20:29:16,21/03/2023,363.68,409.02,772.69
20:29:18,21/03/2023,363.71,409.11,772.82
20:29:20,21/03/2023,363.71,409.14,772.85
20:29:21,21/03/2023,363.77,409.21,772.98
20:29:23,21/03/2023,363.84,409.24,773.07
20:29:25,21/03/2023,363.84,409.33,773.17
20:29:27,21/03/2023,363.87,409.4,773.26
20:29:29,21/03/2023,363.9,409.49,773.39
20:29:31,21/03/2023,363.99,409.52,773.52
20:29:33,21/03/2023,363.96,409.56,773.52
20:29:35,21/03/2023,364.06,409.59,773.65
20:29:37,21/03/2023,364.06,409.68,773.74
20:29:38,21/03/2023,364.09,409.75,773.84
20:29:40,21/03/2023,364.09,409.78,773.87
20:29:42,21/03/2023,364.15,409.91,774.06
20:29:44,21/03/2023,364.15,409.91,774.06
20:29:46,21/03/2023,364.22,409.97,774.19
20:29:48,21/03/2023,364.22,410.03,774.25
20:29:50,21/03/2023,364.25,410.1,774.34
20:29:52,21/03/2023,364.31,410.13,774.44
20:29:54,21/03/2023,364.31,410.19,774.5
20:29:55,21/03/2023,364.38,410.32,774.69
20:29:57,21/03/2023,364.38,410.35,774.73
20:29:59,21/03/2023,364.5,410.35,774.85
20:30:01,21/03/2023,364.53,410.48,775.01
20:30:03,21/03/2023,364.57,410.48,775.04
20:30:05,21/03/2023,364.57,410.54,775.11
20:30:07,21/03/2023,364.63,410.64,775.27
20:30:09,21/03/2023,364.63,410.64,775.27
20:30:11,21/03/2023,364.73,410.76,775.49
20:30:13,21/03/2023,364.73,410.76,775.49
20:30:14,21/03/2023,364.76,410.89,775.65
20:30:16,21/03/2023,364.76,410.92,775.68
20:30:18,21/03/2023,364.85,410.99,775.84
20:30:20,21/03/2023,364.88,410.99,775.87
20:30:22,21/03/2023,364.88,411.08,775.97
20:30:24,21/03/2023,364.95,411.14,776.09
20:30:26,21/03/2023,364.98,411.18,776.16
20:30:28,21/03/2023,364.98,411.24,776.22
20:30:30,21/03/2023,365.08,411.3,776.38
20:30:31,21/03/2023,365.08,411.37,776.44
20:30:33,21/03/2023,365.14,411.43,776.57
20:30:35,21/03/2023,365.23,411.49,776.73
20:30:37,21/03/2023,365.23,411.53,776.76
20:30:39,21/03/2023,365.27,411.59,776.85
20:30:41,21/03/2023,365.27,411.68,776.95
20:30:43,21/03/2023,365.3,411.72,777.01
20:30:45,21/03/2023,365.33,411.78,777.11
20:30:47,21/03/2023,365.42,411.81,777.24
20:30:48,21/03/2023,365.46,411.91,777.36
20:30:50,21/03/2023,365.46,411.94,777.4
20:30:52,21/03/2023,365.49,412,777.49
20:30:54,21/03/2023,365.49,412.03,777.52
20:30:56,21/03/2023,365.58,412.13,777.71
20:30:58,21/03/2023,365.52,412.16,777.68
20:31:00,21/03/2023,365.62,412.22,777.84
20:31:02,21/03/2023,365.65,412.32,777.97
20:31:04,21/03/2023,365.68,412.35,778.03
20:31:06,21/03/2023,365.77,412.38,778.16
20:31:07,21/03/2023,365.81,412.48,778.28
20:31:09,21/03/2023,365.84,412.57,778.41
20:31:11,21/03/2023,365.84,412.57,778.41
20:31:13,21/03/2023,365.87,412.64,778.51
20:31:15,21/03/2023,365.93,412.73,778.67
20:31:17,21/03/2023,365.96,412.76,778.73
20:31:19,21/03/2023,366.03,412.8,778.82
20:31:21,21/03/2023,366.03,412.89,778.92
20:31:23,21/03/2023,366.06,412.99,779.05
20:31:24,21/03/2023,366.16,413.02,779.17
20:31:26,21/03/2023,366.19,413.08,779.27
20:31:28,21/03/2023,366.19,413.15,779.33
20:31:30,21/03/2023,366.22,413.18,779.4
20:31:32,21/03/2023,366.25,413.3,779.56
20:31:34,21/03/2023,366.35,413.3,779.65
20:31:36,21/03/2023,366.38,413.37,779.75
20:31:38,21/03/2023,366.38,413.43,779.81
20:31:40,21/03/2023,366.41,413.43,779.84
20:31:41,21/03/2023,366.41,413.56,779.97
20:31:43,21/03/2023,366.5,413.59,780.1
20:31:45,21/03/2023,366.5,413.72,780.22
20:31:47,21/03/2023,366.57,413.72,780.29
20:31:49,21/03/2023,366.6,413.78,780.38
20:31:51,21/03/2023,366.66,413.91,780.57
20:31:53,21/03/2023,366.7,413.91,780.6
20:31:55,21/03/2023,366.73,413.97,780.7
20:31:57,21/03/2023,366.73,414,780.73
20:31:58,21/03/2023,366.76,414.13,780.89
20:32:00,21/03/2023,366.79,414.16,780.95
20:32:02,21/03/2023,366.85,414.19,781.05
20:32:04,21/03/2023,366.89,414.29,781.18
20:32:06,21/03/2023,366.95,414.35,781.3
20:32:08,21/03/2023,366.95,414.39,781.33
20:32:10,21/03/2023,367.01,414.48,781.49
20:32:12,21/03/2023,367.01,414.51,781.53
20:32:14,21/03/2023,367.08,414.58,781.65
20:32:16,21/03/2023,367.14,414.61,781.75
20:32:17,21/03/2023,367.14,414.67,781.81
20:32:19,21/03/2023,367.2,414.73,781.94
20:32:21,21/03/2023,367.24,414.8,782.03
20:32:23,21/03/2023,367.27,414.83,782.1
20:32:25,21/03/2023,367.27,414.96,782.22
20:32:27,21/03/2023,367.3,414.99,782.29
20:32:29,21/03/2023,367.33,415.08,782.42
20:32:31,21/03/2023,367.39,415.08,782.48
20:32:33,21/03/2023,367.43,415.18,782.61
20:32:35,21/03/2023,367.46,415.21,782.67
20:32:36,21/03/2023,367.49,415.31,782.8
20:32:38,21/03/2023,367.59,415.37,782.96
20:32:40,21/03/2023,367.59,415.4,782.99
20:32:42,21/03/2023,367.65,415.53,783.18
20:32:44,21/03/2023,367.65,415.56,783.21
20:32:46,21/03/2023,367.68,415.56,783.24
20:32:48,21/03/2023,367.68,415.62,783.3
20:32:50,21/03/2023,367.78,415.72,783.5
20:32:52,21/03/2023,367.81,415.78,783.59
20:32:53,21/03/2023,367.84,415.81,783.65
20:32:55,21/03/2023,367.87,415.88,783.75
20:32:57,21/03/2023,367.97,415.94,783.91
20:32:59,21/03/2023,367.93,415.97,783.91
20:33:01,21/03/2023,367.97,416.07,784.04
20:33:03,21/03/2023,368,416.13,784.13
20:33:05,21/03/2023,368.09,416.16,784.26
20:33:07,21/03/2023,368.16,416.23,784.39
20:33:09,21/03/2023,368.16,416.36,784.51
20:33:10,21/03/2023,368.22,416.39,784.61
20:33:12,21/03/2023,368.22,416.42,784.64
20:33:14,21/03/2023,368.22,416.48,784.7
20:33:16,21/03/2023,368.28,416.55,784.83
20:33:18,21/03/2023,368.28,416.61,784.89
20:33:20,21/03/2023,368.35,416.67,785.02
